status,issue,title,validator comment 1,validator comment 2,validator comment 3,root cause 1,root cause 2,root cause 3,merged root cause,primary finding,proposed root cause group,
Unsatisfactory,validation-227,Incorrect Net Value Usage in Initial Margin Calculation (_calculateInitialMargin).,Invalid,Insufficient proof to elicit the flaws,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L233,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L233,,,
Unsatisfactory,validation-230,"Trader Address Used Instead of Witness Address in PerpMarketV1 _verifyOrder function, Leading to Potential Signature Verification Failure and Unauthorized Transfers.",Invalid,Low QA similar to L-7 from Analyzer,,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L314-L325,,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketV1.sol#L314-L325,,,
Satisfactory,validation-472,Possible DoS When calling `GammaTradeMarket::_removePosition` will cause user position to not be able to get liquidated,Unbounded loop DoS in removeItem,OOG that's beyond input control,oracle sequencer,"https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L402-L406,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/ArrayLib.sol#L9C5-L31C6",https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/ArrayLib.sol#L20-L32,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/ArrayLib.sol#L20-L31,"https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/ArrayLib.sol#L9-L32,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/gamma/GammaTradeMarket.sol#L402-L406",validation-472,"DUPE-ArrayLib-001,DUPE-GammaTradeMarket-001",
Satisfactory,validation-305,A malicious filler can prevent trades in markets inheriting from `BaseMarketUpgradable`,Incorrect access control,Filler is trusted,approve 0,https://github.com/code-423n4/2024-05-predy/blob/main/src/base/BaseMarketUpgradable.sol#L136C5-L140C10,https://github.com/code-423n4/2024-05-predy/blob/main/src/base/BaseMarketUpgradable.sol#L128-L130,https://github.com/code-423n4/2024-05-predy/blob/main/src/base/BaseMarketUpgradable.sol#L140,"https://github.com/code-423n4/2024-05-predy/blob/main/src/base/BaseMarketUpgradable.sol#L136-L140,https://github.com/code-423n4/2024-05-predy/blob/main/src/base/BaseMarketUpgradable.sol#L128-L130",validation-305,"DUPE-BaseMarketUpgradable-001,DUPE-BaseMarketUpgradable-002",
Satisfactory,validation-466,"No grace time for traders when L2 sequencers come online after being down, making them prone to liquidations",No check for sequencer,Low QA on L2 Sequencer Uptime Feeds frequently reported by the bots,oracle sequencer,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L46,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45-L58,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/LiquidationLogic.sol#L39,"https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/LiquidationLogic.sol#L39,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45-L58",validation-466,"DUPE-LiquidationLogic-001,DUPE-PriceFeed-001",
Satisfactory,validation-625,Potential failure in liquidation process due to blacklisted recipients,Liquidation DoS due to blacklisting,Blacklisting makes liquidation insolvent,slot0,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/LiquidationLogic.sol#L99,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/LiquidationLogic.sol#L93-L100,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/LiquidationLogic.sol#L93-L100,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/LiquidationLogic.sol#L93-L100,validation-625,DUPE-LiquidationLogic-001,
Satisfactory,validation-280,Limit Price Can Be Bypassed,Incorrect logic clause when validating orders,Conditional leaks,non elaborative,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L100C15-L101C104,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L101,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L100-L101,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L100C15-L101C104,validation-280,DUPE-PerpMarketLib-002,
Satisfactory,validation-524,Validation Failure in `SlippageLib.checkPrice`,Ratio of oracle price and stop price incorrectly computed,Inconsequential and trivial refactoring on the intended conditionals,oracle stale,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L179C8-L181C10,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L178-L180,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/SlippageLib.sol#L35-L42,"https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/SlippageLib.sol#L35-L42,https://github.com/code-423n4/2024-05-predy/blob/main/src/markets/perp/PerpMarketLib.sol#L179C8-L181C10",validation-524,"DUPE-PerpMarketLib-003,DUPE-SlippageLib-001",
Satisfactory,findings-12,The interest rate is not updated before changing the pair's IRM parameters,Interest rate is not updated before changing parameters,Missing accrued fee calculation prior to fee update,update rate first,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L133-L139,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L133-L139,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L133-L139,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L133-L139,findings-12,DUPE-PredyPool-001,
Satisfactory,validation-249,Uninitialized Implementation Contracts are not Completely Protected,"Implementation contracts can be initialized. Seems QA, this can be solved in deployment.",L-6 from Analyzer,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L68,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L68,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L68-L75,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L68-L75,validation-249,DUPE-PredyPool-002,
Satisfactory,findings-25,Lack of slippage controls in supply() & withdraw() functions,Lack of slippage protection. Seems QA as it is a feature request,Non-frontrunning slippage,slippage supply/withdraw,"https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L222,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L237",https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/SupplyLogic.sol#L22-L44,"https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L237,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L222","https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L222,https://github.com/code-423n4/2024-05-predy/blob/main/src/PredyPool.sol#L237,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/logic/SupplyLogic.sol#L22-L44",findings-25,"DUPE-PredyPool-003,DUPE-PredyPool-004,DUPE-SupplyLogic-001",DUPE-SupplyLogic-001
Satisfactory,validation-244,Chainlink's `latestRoundData` might return stale or incorrect results,Consuming chainlink safely. Staleness,Missing Chainlink staleness check,big risk in doing this,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L46,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L46,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L46,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L46,validation-244,DUPE-PriceFeed-001,
Satisfactory,validation-642,Risk of Incorrect Price Feeds Due to Chainlink Oracle Circuit Breaker Activation,Consuming chainlink safely. Min and max values check,No longer needed according to Chainlink,swap deadline,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L46,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L46,"https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L45,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L46",validation-642,"DUPE-PriceFeed-001,DUPE-PriceFeed-001",
Satisfactory,findings-31,"Pyth price feed may be stale, causing PriceFeed.sol to be unusable",Update is not an issue as it can be done by the protocol,Should call PythPriceFeed:: updatePriceFeeds function before reading the price feed,oracle stale,,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L48,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L46,"https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L46,https://github.com/code-423n4/2024-05-predy/blob/main/src/PriceFeed.sol#L48",findings-31,"DUPE-PriceFeed-001,DUPE-PriceFeed-001",
Satisfactory,validation-285,Negative Tick Rounding raises price of asset,Incorrect handling of negative ticks,Incorrect rounding of negative ticks,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/UniHelper.sol#L70,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/UniHelper.sol#L72,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/UniHelper.sol#L36-L74,"https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/UniHelper.sol#L36-L74,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/UniHelper.sol#L70",validation-285,"DUPE-UniHelper-001,DUPE-UniHelper-001",
Satisfactory,validation-4,UniswapV3 slot0 should not be used to get price as it can be manipulated.,slot0 is easy to manipulate,Readme: Non-atomic sandwich price manipulation,,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/UniHelper.sol#L13-L15,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/UniHelper.sol#L14,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/UniHelper.sol#L13,https://github.com/code-423n4/2024-05-predy/blob/main/src/libraries/UniHelper.sol#L13-L15,validation-4,DUPE-UniHelper-002,
Satisfactory,validation-87,Using `block.timestamp` for swap deadline offers no protection,block.timestamp is an invalid deadline,Infeasible in POS,,"https://github.com/code-423n4/2024-05-predy/blob/main/src/settlements/UniswapSettlement.sol#L49-L51,https://github.com/code-423n4/2024-05-predy/blob/main/src/settlements/UniswapSettlement.sol#L33-L35",https://github.com/code-423n4/2024-05-predy/blob/main/src/settlements/UniswapSettlement.sol#L33-L35,https://github.com/code-423n4/2024-05-predy/blob/main/src/settlements/UniswapSettlement.sol#L22-L56,"https://github.com/code-423n4/2024-05-predy/blob/main/src/settlements/UniswapSettlement.sol#L22-L56,https://github.com/code-423n4/2024-05-predy/blob/main/src/settlements/UniswapSettlement.sol#L33-L35",validation-87,"DUPE-UniswapSettlement-001,DUPE-UniswapSettlement-001",
